name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
EU,eu,eu,2026-04-18 01:07:37,2022-08-02,2022-08-03,779.0509,3766.25,20.69,4419.14,162.9,-4256.3,1104.2342,11637.31,19796.55,-,-,-,E,0.39,70.55,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-03,2022-08-04,783.0479,3766.25,20.79,4158.32,159.1,-3999.3,1104.2342,11636.98,19797.42,-,-,-,E,0.36,70.91,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-04,2022-08-05,786.1631,3766.25,20.87,3939.88,310.0,-3629.9,1104.1442,11636.65,19798.3,-,-,-,E,0.28,71.2,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-05,2022-08-06,790.2438,3766.25,20.98,4374.4,280.6,-4093.8,1111.4071,11699.47,19868.79,-,-,-,E,0.37,71.1,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-06,2022-08-07,795.267,3766.25,21.12,5142.04,111.5,-5030.5,1111.4071,11699.34,19869.12,-,-,-,E,0.45,71.55,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-07,2022-08-08,800.4608,3766.25,21.25,5288.93,83.1,-5205.8,1111.4071,11699.0,19870.02,-,-,-,E,0.47,72.02,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-08,2022-08-09,804.6915,3766.25,21.37,4504.22,269.5,-4234.7,1111.4076,11677.76,19795.76,-,-,-,E,0.38,72.4,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-09,2022-08-10,809.0264,3766.25,21.48,4504.59,154.4,-4350.2,1111.4076,11685.41,19825.24,-,-,-,E,0.39,72.79,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-10,2022-08-11,813.5192,3766.25,21.6,4654.67,210.8,-4443.8,1111.3788,11698.22,19872.15,-,-,-,E,0.4,73.2,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-11,2022-08-12,817.6375,3766.25,21.71,4450.68,371.4,-4079.2,1111.3788,11697.96,19872.84,-,-,-,E,0.37,73.57,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-12,2022-08-13,821.9575,3766.25,21.82,4522.75,186.4,-4336.4,1111.6165,11697.76,19873.37,-,-,-,E,0.39,73.94,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-13,2022-08-14,826.8823,3766.25,21.96,5061.27,124.8,-4936.5,1111.6165,11697.51,19874.01,-,-,-,E,0.44,74.39,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-14,2022-08-15,831.7792,3766.25,22.09,5054.78,132.6,-4922.2,1111.6165,11697.12,19875.06,-,-,-,E,0.44,74.83,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-15,2022-08-16,836.2396,3766.25,22.2,4694.64,222.6,-4472.0,1111.8592,11698.36,19879.41,-,-,-,E,0.4,75.21,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-16,2022-08-17,840.2262,3766.25,22.31,4359.98,221.7,-4138.3,1111.8592,11697.94,19880.52,-,-,-,E,0.36,75.57,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-17,2022-08-18,843.8238,3766.25,22.4,3994.98,384.7,-3610.3,1111.8592,11697.52,19881.62,-,-,-,E,0.32,75.89,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-18,2022-08-19,847.6932,3766.25,22.51,4294.83,413.2,-3881.6,1112.5571,11697.53,19881.58,-,-,-,E,0.35,76.19,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-19,2022-08-20,851.8611,3766.25,22.62,4380.57,201.1,-4179.5,1112.5571,11697.72,19881.09,-,-,-,E,0.37,76.57,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-20,2022-08-21,856.726,3766.25,22.75,4983.22,109.4,-4873.8,1112.5571,11697.63,19881.33,-,-,-,E,0.44,77.01,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-21,2022-08-22,861.512,3766.25,22.87,4948.13,152.4,-4795.7,1112.5571,11697.14,19882.61,-,-,-,E,0.43,77.44,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-22,2022-08-23,865.1155,3766.25,22.97,3888.53,283.4,-3605.1,1112.5576,11696.77,19883.66,-,-,-,E,0.32,77.76,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-23,2022-08-24,868.6321,3766.25,23.06,3777.78,269.5,-3508.3,1112.6087,11697.24,19883.92,-,-,-,E,0.32,78.07,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-24,2022-08-25,872.3581,3766.25,23.16,4016.83,325.3,-3691.5,1113.2163,11697.07,19884.36,-,-,-,E,0.33,78.36,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-25,2022-08-26,876.1216,3766.25,23.26,4040.4,316.6,-3723.8,1113.2163,11696.96,19884.65,-,-,-,E,0.34,78.7,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-26,2022-08-27,879.6624,3766.25,23.36,3908.89,378.4,-3530.4,1113.2163,11696.57,19885.68,-,-,-,E,0.32,79.02,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-27,2022-08-28,883.9365,3766.25,23.47,4360.83,86.7,-4274.1,1113.2163,11679.21,19886.22,-,-,-,E,0.38,79.4,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-28,2022-08-29,888.3667,3766.25,23.59,4599.82,91.9,-4507.9,1113.2163,11678.91,19887.0,-,-,-,E,0.4,79.8,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-29,2022-08-30,891.4736,3766.25,23.67,3534.19,428.6,-3105.5,1113.1868,11679.5,19888.83,-,-,-,E,0.28,80.08,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-30,2022-08-31,894.4697,3766.25,23.75,3652.98,516.7,-3136.3,1113.1868,11679.28,19889.43,-,-,-,E,0.27,80.35,[]
EU,eu,eu,2026-04-18 01:07:37,2022-08-31,2022-09-01,895.7715,3766.25,23.78,3685.91,650.1,-3035.8,1113.1868,11679.06,19890.01,-,-,-,E,0.12,80.47,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-01,2022-09-02,899.7772,3766.25,23.89,3433.61,677.9,-2755.7,1114.2842,11728.85,19890.21,-,-,-,E,0.36,80.75,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-02,2022-09-03,903.0806,3766.25,23.98,3792.25,321.4,-3470.8,1114.2842,11728.91,19890.06,-,-,-,E,0.3,81.05,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-03,2022-09-04,907.5318,3766.25,24.1,4626.62,209.2,-4417.4,1114.2842,11728.7,19890.6,-,-,-,E,0.4,81.45,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-04,2022-09-05,912.133,3766.25,24.22,4745.63,196.9,-4548.7,1114.2842,11728.49,19891.17,-,-,-,E,0.41,81.86,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-05,2022-09-06,915.5598,3766.25,24.31,3776.29,386.3,-3390.0,1114.2907,11749.64,19887.04,-,-,-,E,0.31,82.17,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-06,2022-09-07,918.8292,3766.25,24.4,3716.84,483.7,-3233.1,1114.2907,11753.27,19892.42,-,-,-,E,0.29,82.46,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-07,2022-09-08,921.365,3766.25,24.46,3229.67,738.9,-2490.8,1114.2907,11753.05,19892.98,-,-,-,E,0.23,82.69,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-08,2022-09-09,924.7981,3766.25,24.55,3791.61,397.0,-3394.6,1114.2907,11753.09,19892.89,-,-,-,E,0.31,82.99,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-09,2022-09-10,928.0413,3766.25,24.64,3733.97,555.8,-3178.2,1114.2907,11752.91,19893.36,-,-,-,E,0.29,83.29,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-10,2022-09-11,931.9245,3766.25,24.74,4216.48,403.9,-3812.6,1114.2907,11752.67,19893.99,-,-,-,E,0.35,83.63,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-11,2022-09-12,935.8973,3766.25,24.85,4190.01,267.3,-3922.7,1114.2907,11752.45,19894.57,-,-,-,E,0.36,83.99,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-12,2022-09-13,938.707,3766.25,24.92,3152.86,377.4,-2775.5,1114.2907,11752.23,19895.14,-,-,-,E,0.25,84.24,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-13,2022-09-14,941.3366,3766.25,24.99,3011.52,407.4,-2604.1,1114.088,11747.5,19886.77,-,-,-,E,0.24,84.49,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-14,2022-09-15,943.8733,3766.25,25.06,2971.93,475.6,-2496.3,1114.088,11747.33,19887.22,-,-,-,E,0.23,84.72,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-15,2022-09-16,946.6639,3766.25,25.14,3132.28,380.3,-2752.0,1114.088,11747.18,19887.61,-,-,-,E,0.25,84.97,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-16,2022-09-17,950.3228,3766.25,25.23,3908.59,142.9,-3765.6,1114.088,11746.98,19888.13,-,-,-,E,0.33,85.3,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-17,2022-09-18,954.4169,3766.25,25.34,4239.18,184.2,-4055.0,1114.088,11746.77,19888.7,-,-,-,E,0.37,85.67,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-18,2022-09-19,958.4001,3766.25,25.45,4130.36,180.4,-3949.9,1114.088,11746.62,19889.08,-,-,-,E,0.36,86.03,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-19,2022-09-20,960.9462,3766.25,25.51,2863.68,355.1,-2508.6,1114.088,11746.53,19889.32,-,-,-,E,0.23,86.25,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-20,2022-09-21,963.3722,3766.25,25.58,2640.48,246.4,-2394.1,1114.088,11722.47,19889.47,-,-,-,E,0.22,86.47,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-21,2022-09-22,965.738,3766.25,25.64,2667.5,336.7,-2330.8,1114.0911,11722.44,19889.55,-,-,-,E,0.21,86.68,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-22,2022-09-23,968.2078,3766.25,25.71,2766.23,267.3,-2498.9,1114.2075,11746.41,19889.64,-,-,-,E,0.22,86.9,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-23,2022-09-24,970.8637,3766.25,25.78,2244.35,188.6,-2055.8,1114.2173,11746.36,19889.76,-,-,-,E,0.24,87.13,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-24,2022-09-25,974.28,3766.25,25.87,3543.28,149.3,-3394.0,1114.219,11746.32,19889.89,-,-,-,E,0.31,87.44,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-25,2022-09-26,977.8193,3766.25,25.96,3741.03,184.2,-3556.8,1114.219,11746.28,19889.98,-,-,-,E,0.32,87.76,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-26,2022-09-27,980.3369,3766.25,26.03,2843.77,330.6,-2513.2,1114.219,11746.26,19890.06,-,-,-,E,0.23,87.98,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-27,2022-09-28,982.523,3766.25,26.09,2641.0,416.5,-2224.5,1114.227,11763.47,19889.93,-,-,-,E,0.2,88.18,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-28,2022-09-29,984.1002,3766.25,26.13,2648.36,627.0,-2021.4,1114.9572,11763.54,19889.72,-,-,-,E,0.14,88.26,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-29,2022-09-30,986.1431,3766.25,26.18,2357.24,627.9,-1729.3,1113.8662,11763.77,19889.11,-,-,-,E,0.18,88.53,[]
EU,eu,eu,2026-04-18 01:07:37,2022-09-30,2022-10-01,987.4342,3766.25,26.22,2750.36,354.9,-2395.4,1112.8662,11763.75,19889.17,-,-,-,E,0.12,88.73,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-01,2022-10-02,991.0759,3766.25,26.31,3444.67,156.7,-3287.9,1112.8678,11713.87,19888.3,-,-,-,E,0.33,89.06,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-02,2022-10-03,994.9371,3766.25,26.42,3959.76,114.3,-3845.4,1112.8678,11716.92,19893.16,-,-,-,E,0.35,89.4,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-03,2022-10-04,997.7611,3766.25,26.49,3392.23,593.0,-2799.2,1112.8678,11716.81,19893.47,-,-,-,E,0.25,89.66,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-04,2022-10-05,1000.1963,3766.25,26.56,3127.8,774.8,-2353.0,1112.8678,11716.67,19893.84,-,-,-,E,0.22,89.88,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-05,2022-10-06,1002.9346,3766.25,26.63,3450.24,701.6,-2748.6,1112.8678,11716.55,19966.14,-,-,-,E,0.25,90.12,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-06,2022-10-07,1005.7536,3766.25,26.7,3560.98,757.7,-2803.3,1112.8669,11956.47,19966.34,-,-,-,E,0.25,90.38,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-07,2022-10-08,1008.5687,3766.25,26.78,3799.03,716.9,-3082.1,1113.8729,11956.41,19966.52,-,-,-,E,0.25,90.55,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-08,2022-10-09,1012.1288,3766.25,26.87,4121.91,585.6,-3536.3,1113.8731,11956.33,19966.71,-,-,-,E,0.32,90.87,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-09,2022-10-10,1015.4058,3766.25,26.96,3827.43,587.0,-3240.5,1113.8731,11956.18,19967.12,-,-,-,E,0.29,91.16,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-10,2022-10-11,1017.8079,3766.25,27.02,3110.75,807.5,-2303.3,1113.8731,11956.03,19967.52,-,-,-,E,0.22,91.38,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-11,2022-10-12,1019.4402,3766.25,27.07,2695.65,753.7,-1941.9,1113.8731,11955.9,19967.85,-,-,-,E,0.15,91.52,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-12,2022-10-13,1020.8383,3766.25,27.1,2340.9,904.4,-1436.5,1113.8731,11955.91,19967.84,-,-,-,E,0.13,91.65,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-13,2022-10-14,1022.187,3766.25,27.14,2436.83,1046.7,-1390.1,1113.9731,11956.01,19967.56,-,-,-,E,0.12,91.76,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-14,2022-10-15,1024.3546,3766.25,27.2,2883.49,741.0,-2142.5,1114.9731,11956.06,19967.42,-,-,-,E,0.19,91.87,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-15,2022-10-16,1027.5279,3766.25,27.28,3655.51,531.7,-3123.8,1114.9731,11925.05,20093.46,-,-,-,E,0.28,92.16,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-16,2022-10-17,1030.6657,3766.25,27.37,3766.58,538.0,-3228.6,1114.9731,11924.89,20093.87,-,-,-,E,0.28,92.44,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-17,2022-10-18,1033.0195,3766.25,27.43,2983.52,709.0,-2274.5,1114.9731,11924.87,20094.28,-,-,-,E,0.21,92.65,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-18,2022-10-19,1034.8382,3766.25,27.48,2434.87,676.1,-1758.8,1114.9731,11924.87,20094.29,-,-,-,E,0.16,92.81,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-19,2022-10-20,1036.3637,3766.25,27.52,2303.35,825.3,-1478.0,1115.0401,11924.9,20094.21,-,-,-,E,0.14,92.94,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-20,2022-10-21,1037.579,3766.25,27.55,2212.54,997.4,-1215.1,1114.6241,11924.95,20094.07,-,-,-,E,0.11,93.09,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-21,2022-10-22,1038.9309,3766.25,27.59,2241.51,899.2,-1342.4,1114.6241,11924.93,20094.13,-,-,-,E,0.12,93.21,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-22,2022-10-23,1041.3192,3766.25,27.65,2913.1,508.1,-2405.0,1114.6241,11924.94,20094.1,-,-,-,E,0.21,93.42,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-23,2022-10-24,1043.7044,3766.25,27.71,3164.86,471.6,-2693.2,1114.6253,11519.24,19586.68,-,-,-,E,0.21,93.64,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-24,2022-10-25,1045.8332,3766.25,27.77,2252.46,441.8,-1810.7,1114.6253,11522.2,19590.6,-,-,-,E,0.19,93.83,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-25,2022-10-26,1047.0659,3766.25,27.8,2018.61,783.8,-1234.8,1115.4253,11522.2,19590.6,-,-,-,E,0.11,93.87,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-26,2022-10-27,1048.1046,3766.25,27.83,1831.14,821.3,-1009.9,1115.4553,11514.28,19590.6,-,-,-,E,0.09,93.96,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-27,2022-10-28,1049.6886,3766.25,27.87,2073.71,508.8,-1565.0,1115.4553,11514.28,19590.6,-,-,-,E,0.14,94.1,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-28,2022-10-29,1051.498,3766.25,27.92,2312.86,444.7,-1868.2,1115.4553,11515.74,19592.71,-,-,-,E,0.16,94.27,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-29,2022-10-30,1054.058,3766.25,27.99,2773.31,324.4,-2449.0,1116.8795,11633.78,19789.16,-,-,-,E,0.23,94.38,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-30,2022-10-31,1056.6069,3766.25,28.05,2667.7,264.4,-2403.3,1115.4553,11912.95,20088.81,-,-,-,E,0.23,94.72,[]
EU,eu,eu,2026-04-18 01:07:37,2022-10-31,2022-11-01,1058.2953,3766.25,28.1,2094.19,495.2,-1599.0,1116.4553,11917.03,20094.06,-,-,-,E,0.15,94.79,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-01,2022-11-02,1060.2462,3766.25,28.15,2235.86,285.8,-1950.1,1116.4633,11851.54,20094.08,-,-,-,E,0.17,94.96,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-02,2022-11-03,1061.2311,3766.25,28.18,1624.94,526.5,-1098.4,1116.5263,11851.46,20094.3,-,-,-,E,0.09,95.05,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-03,2022-11-04,1061.4308,3766.25,28.18,1288.9,1067.0,-221.9,1116.5893,11851.44,20094.34,-,-,-,E,0.02,95.06,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-04,2022-11-05,1062.0635,3766.25,28.2,1399.91,780.6,-619.3,1116.8413,11859.43,20094.15,-,-,-,E,0.06,95.1,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-05,2022-11-06,1063.3031,3766.25,28.23,1678.33,474.8,-1203.6,1117.8737,11897.98,20102.45,-,-,-,E,0.11,95.12,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-06,2022-11-07,1064.696,3766.25,28.27,1757.72,398.3,-1359.5,1117.8737,11899.28,20104.38,-,-,-,E,0.12,95.24,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-07,2022-11-08,1065.2325,3766.25,28.28,1183.36,680.6,-502.7,1117.8997,11874.22,20104.53,-,-,-,E,0.05,95.29,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-08,2022-11-09,1065.8808,3766.25,28.3,1393.65,748.5,-645.1,1117.9657,11874.22,20104.53,-,-,-,E,0.06,95.34,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-09,2022-11-10,1066.5893,3766.25,28.32,1284.78,614.1,-670.7,1117.9657,11874.24,20104.49,-,-,-,E,0.06,95.4,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-10,2022-11-11,1067.2482,3766.25,28.34,1332.88,690.0,-642.9,1118.0267,11879.24,20104.47,-,-,-,E,0.06,95.46,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-11,2022-11-12,1067.8995,3766.25,28.35,1213.49,583.2,-630.2,1118.0867,11884.28,20104.37,-,-,-,E,0.06,95.51,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-12,2022-11-13,1068.8525,3766.25,28.38,1449.28,480.1,-969.2,1118.1428,11879.27,20104.4,-,-,-,E,0.09,95.59,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-13,2022-11-14,1069.9086,3766.25,28.41,1432.78,452.4,-980.4,1118.1428,11879.25,20104.45,-,-,-,E,0.09,95.69,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-14,2022-11-15,1069.1771,3766.25,28.39,718.74,1464.1,745.3,1118.1758,11879.23,20104.5,-,-,-,E,-0.07,95.62,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-15,2022-11-16,1067.9428,3766.25,28.36,517.68,1762.8,1245.1,1118.2355,11879.3,20104.33,-,-,-,E,-0.11,95.5,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-16,2022-11-17,1067.2688,3766.25,28.34,725.86,1258.6,532.7,1118.3055,11879.26,20104.44,-,-,-,E,-0.06,95.44,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-17,2022-11-18,1066.8778,3766.25,28.33,692.35,1055.6,363.3,1118.5193,11874.26,20104.43,-,-,-,E,-0.03,95.38,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-18,2022-11-19,1065.6542,3766.25,28.29,407.28,1596.7,1189.4,1118.5193,11874.24,20104.47,-,-,-,E,-0.11,95.27,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-19,2022-11-20,1064.6139,3766.25,28.27,401.74,1406.7,1005.0,1118.5193,11874.25,20104.44,-,-,-,E,-0.09,95.18,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-20,2022-11-21,1063.3403,3766.25,28.23,398.76,1614.8,1216.0,1118.5393,11874.27,20104.4,-,-,-,E,-0.11,95.07,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-21,2022-11-22,1061.0532,3766.25,28.17,351.87,2690.8,2338.9,1118.5393,11634.29,20104.34,-,-,-,E,-0.2,94.86,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-22,2022-11-23,1058.4577,3766.25,28.1,345.33,2869.5,2524.2,1118.5393,11634.42,20104.01,-,-,-,E,-0.23,94.63,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-23,2022-11-24,1056.5257,3766.25,28.05,532.56,2419.1,1886.5,1118.9365,11632.92,20101.56,-,-,-,E,-0.17,94.42,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-24,2022-11-25,1054.5788,3766.25,28.0,282.29,2220.1,1937.8,1119.0297,11634.53,20103.7,-,-,-,E,-0.17,94.24,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-25,2022-11-26,1052.6613,3766.25,27.95,346.28,2177.7,1831.5,1119.0297,11634.53,20108.71,-,-,-,E,-0.17,94.07,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-26,2022-11-27,1051.9008,3766.25,27.93,708.51,1385.5,677.0,1119.0297,11634.52,20108.75,-,-,-,E,-0.07,94.0,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-27,2022-11-28,1051.2784,3766.25,27.91,703.59,1322.1,618.5,1119.0297,11634.41,20109.02,-,-,-,E,-0.06,93.95,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-28,2022-11-29,1047.93,3766.25,27.82,189.38,3439.0,3249.6,1119.0297,11634.34,20109.22,-,-,-,E,-0.3,93.65,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-29,2022-11-30,1043.4119,3766.25,27.7,193.53,4501.7,4308.2,1119.0297,11634.35,20109.19,-,-,-,E,-0.4,93.24,[]
EU,eu,eu,2026-04-18 01:07:37,2022-11-30,2022-12-01,1038.8324,3766.25,27.58,281.1,4559.2,4278.1,1119.0297,11634.51,20108.76,-,-,-,E,-0.41,92.83,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-01,2022-12-02,1033.5197,3766.25,27.44,776.87,5042.4,4265.6,1119.0297,11570.74,20112.33,-,-,-,E,-0.47,92.36,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-02,2022-12-03,1028.3802,3766.25,27.31,155.66,5145.1,4989.5,1119.0297,11810.86,20112.04,-,-,-,E,-0.46,91.9,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-03,2022-12-04,1025.075,3766.25,27.22,176.3,3394.3,3218.0,1119.0297,11811.08,20111.45,-,-,-,E,-0.3,91.6,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-04,2022-12-05,1021.829,3766.25,27.13,267.15,3369.4,3102.3,1119.0297,11811.22,20111.09,-,-,-,E,-0.29,91.31,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-05,2022-12-06,1017.1151,3766.25,27.01,173.96,4759.8,4585.9,1119.0297,11571.31,20112.85,-,-,-,E,-0.42,90.89,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-06,2022-12-07,1012.0558,3766.25,26.87,157.24,5128.6,4971.4,1119.0297,11571.5,20112.33,-,-,-,E,-0.45,90.44,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-07,2022-12-08,1006.6241,3766.25,26.73,201.11,5487.3,5286.2,1119.0297,11571.7,20111.81,-,-,-,E,-0.49,89.96,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-08,2022-12-09,1000.9526,3766.25,26.58,126.64,5666.0,5539.4,1119.0297,11571.91,20111.26,-,-,-,E,-0.51,89.45,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-09,2022-12-10,995.5367,3766.25,26.43,183.05,5581.7,5398.7,1119.0297,11572.15,20110.62,-,-,-,E,-0.48,88.96,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-10,2022-12-11,990.7029,3766.25,26.3,308.68,4974.1,4665.5,1119.0297,11572.37,20110.04,-,-,-,E,-0.43,88.53,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-11,2022-12-12,985.4662,3766.25,26.17,234.54,5313.1,5078.5,1119.0297,11572.54,20068.79,-,-,-,E,-0.47,88.06,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-12,2022-12-13,977.6165,3766.25,25.96,84.2,7911.3,7827.1,1119.0297,11572.73,20068.3,-,-,-,E,-0.7,87.36,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-13,2022-12-14,968.9158,3766.25,25.73,109.5,8581.2,8471.7,1119.0297,11571.36,20137.49,-,-,-,E,-0.78,86.59,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-14,2022-12-15,961.0664,3766.25,25.52,127.27,8006.3,7879.0,1119.0297,11573.21,20067.01,-,-,-,E,-0.7,85.88,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-15,2022-12-16,953.5757,3766.25,25.32,106.93,7579.5,7472.6,1119.0297,11573.57,20066.09,-,-,-,E,-0.67,85.21,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-16,2022-12-17,947.0468,3766.25,25.15,149.31,6511.4,6362.1,1119.0297,11574.16,20064.53,-,-,-,E,-0.58,84.63,[]
EU,eu,eu,2026-04-18 01:07:37,2022-12-17,2022-12-18,942.356,3766.25,25.02,290.52,4940.9,4650.3,1119.0297,11574.68,20063.15,-,-,-,E,-0.42,84.21,[]
