name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
Germany,DE,DE,2026-04-18 01:07:37,2022-10-11,2022-10-12,233.512,891.25,26.2,761.57,78.8,-682.8,246.1466,4269.12,6879.82,-,-,-,E,0.16,94.87,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-12,2022-10-13,233.9178,891.25,26.25,613.9,203.8,-410.1,246.1466,4269.12,6879.82,-,-,-,E,0.16,95.03,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-13,2022-10-14,234.2228,891.25,26.28,577.8,272.0,-305.8,246.2466,4269.12,6879.82,-,-,-,E,0.12,95.12,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-14,2022-10-15,234.7064,891.25,26.33,627.17,116.8,-510.4,246.2466,4269.12,6879.82,-,-,-,E,0.2,95.31,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-15,2022-10-16,235.5644,891.25,26.43,899.29,16.9,-882.4,246.2466,4269.12,6879.82,-,-,-,E,0.35,95.66,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-16,2022-10-17,236.5504,891.25,26.54,1015.52,28.6,-986.9,246.2466,4269.12,6879.82,-,-,-,E,0.4,96.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-17,2022-10-18,237.1716,891.25,26.61,697.46,118.2,-579.2,246.2466,4269.25,6879.82,-,-,-,E,0.25,96.31,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-18,2022-10-19,237.6688,891.25,26.67,587.73,89.5,-498.3,246.2466,4269.25,6879.82,-,-,-,E,0.2,96.52,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-19,2022-10-20,237.8189,891.25,26.68,436.12,283.0,-153.1,246.3136,4269.25,6879.82,-,-,-,E,0.06,96.55,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-20,2022-10-21,237.9935,891.25,26.7,478.37,302.5,-175.9,245.8977,4269.25,6879.82,-,-,-,E,0.07,96.79,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-21,2022-10-22,238.1863,891.25,26.72,477.61,291.0,-186.6,245.8977,4269.25,6879.82,-,-,-,E,0.08,96.86,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-22,2022-10-23,239.0268,891.25,26.82,913.33,43.1,-870.3,245.8977,4269.25,6879.82,-,-,-,E,0.34,97.21,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-23,2022-10-24,239.8894,891.25,26.92,970.86,79.5,-891.4,245.8989,4269.25,6879.82,-,-,-,E,0.35,97.56,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-24,2022-10-25,240.3763,891.25,26.97,545.68,88.2,-457.5,245.8989,4269.25,6879.82,-,-,-,E,0.2,97.75,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-25,2022-10-26,240.474,891.25,26.98,480.49,387.7,-92.8,245.8989,4269.25,6879.82,-,-,-,E,0.04,97.79,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-26,2022-10-27,240.6348,891.25,27.0,454.91,293.2,-161.7,245.9289,4269.25,6879.82,-,-,-,E,0.07,97.85,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-27,2022-10-28,240.982,891.25,27.04,567.15,215.9,-351.2,245.9289,4269.25,6879.82,-,-,-,E,0.14,97.99,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-28,2022-10-29,241.5334,891.25,27.1,659.06,93.0,-566.1,245.9289,4270.71,6881.93,-,-,-,E,0.22,98.21,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-29,2022-10-30,242.3701,891.25,27.19,908.6,67.2,-841.4,245.9289,4344.45,7016.88,-,-,-,E,0.34,98.55,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-30,2022-10-31,243.077,891.25,27.27,800.36,93.1,-707.3,245.9289,4269.25,6879.82,-,-,-,E,0.29,98.84,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-10-31,2022-11-01,243.3064,891.25,27.3,475.85,236.6,-239.2,245.9289,4269.25,6879.82,-,-,-,E,0.09,98.93,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-01,2022-11-02,243.9925,891.25,27.38,752.17,40.6,-711.5,245.9239,4254.77,6879.82,-,-,-,E,0.28,99.21,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-02,2022-11-03,244.2506,891.25,27.41,422.98,63.8,-359.2,245.9239,4254.77,6879.82,-,-,-,E,0.1,99.32,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-03,2022-11-04,244.1659,891.25,27.4,278.96,356.2,77.2,245.9239,4254.77,6879.82,-,-,-,E,-0.03,99.29,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-04,2022-11-05,244.1537,891.25,27.39,271.22,272.1,0.9,245.9239,4254.77,6879.82,-,-,-,E,-0.0,99.28,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-05,2022-11-06,244.4815,891.25,27.43,436.55,77.5,-359.1,245.9589,4254.77,6879.82,-,-,-,E,0.13,99.4,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-06,2022-11-07,244.8666,891.25,27.47,464.04,79.0,-385.1,245.9589,4254.77,6879.82,-,-,-,E,0.16,99.56,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-07,2022-11-08,244.894,891.25,27.48,242.29,211.3,-31.0,245.9589,4254.77,6879.82,-,-,-,E,0.01,99.57,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-08,2022-11-09,245.0023,891.25,27.49,284.89,173.4,-111.5,246.0249,4254.77,6879.82,-,-,-,E,0.04,99.58,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-09,2022-11-10,245.1347,891.25,27.5,280.76,142.6,-138.1,246.0249,4254.77,6879.82,-,-,-,E,0.05,99.64,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-10,2022-11-11,245.3956,891.25,27.53,322.01,55.3,-266.7,246.0258,4254.77,6879.82,-,-,-,E,0.11,99.74,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-11,2022-11-12,245.4612,891.25,27.54,183.12,110.2,-72.9,246.0258,4254.77,6879.82,-,-,-,E,0.03,99.77,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-12,2022-11-13,245.8462,891.25,27.58,409.91,14.5,-395.4,246.0819,4254.77,6879.82,-,-,-,E,0.16,99.9,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-13,2022-11-14,246.1767,891.25,27.62,359.51,22.7,-336.9,246.0819,4254.77,6879.82,-,-,-,E,0.13,100.04,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-14,2022-11-15,246.0047,891.25,27.6,89.59,261.4,171.8,246.0819,4254.77,6879.82,-,-,-,E,-0.07,99.97,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-15,2022-11-16,245.9879,891.25,27.6,151.16,159.2,8.0,246.0966,4254.77,6879.82,-,-,-,E,-0.01,99.96,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-16,2022-11-17,246.0869,891.25,27.61,203.18,97.4,-105.7,246.0966,4254.77,6879.82,-,-,-,E,0.04,100.0,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-17,2022-11-18,246.1018,891.25,27.61,78.57,57.9,-20.7,246.3106,4254.77,6879.82,-,-,-,E,0.01,99.92,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-18,2022-11-19,245.8528,891.25,27.59,49.89,288.8,238.9,246.3106,4254.77,6879.82,-,-,-,E,-0.1,99.81,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-19,2022-11-20,245.5575,891.25,27.55,41.9,326.2,284.3,246.3106,4254.77,6879.82,-,-,-,E,-0.12,99.69,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-20,2022-11-21,245.25,891.25,27.52,47.88,334.8,286.9,246.3306,4254.77,6879.82,-,-,-,E,-0.12,99.56,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-21,2022-11-22,244.814,891.25,27.47,59.17,611.3,552.1,246.3306,4014.77,6879.82,-,-,-,E,-0.18,99.38,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-22,2022-11-23,244.5175,891.25,27.44,80.06,370.5,290.4,246.3306,4014.77,6879.82,-,-,-,E,-0.12,99.26,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-23,2022-11-24,244.1421,891.25,27.39,93.53,456.3,362.8,246.7278,4014.77,6879.82,-,-,-,E,-0.15,98.95,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-24,2022-11-25,243.8681,891.25,27.36,45.95,311.5,265.6,246.821,4014.77,6879.82,-,-,-,E,-0.11,98.8,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-25,2022-11-26,243.7223,891.25,27.35,127.62,266.9,139.3,246.821,4014.77,6879.82,-,-,-,E,-0.06,98.74,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-26,2022-11-27,243.9305,891.25,27.37,258.0,45.1,-212.9,246.821,4014.77,6879.82,-,-,-,E,0.08,98.83,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-27,2022-11-28,244.0585,891.25,27.38,189.88,52.8,-137.1,246.821,4014.77,6879.82,-,-,-,E,0.05,98.88,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-28,2022-11-29,243.3509,891.25,27.3,21.74,732.8,711.0,246.821,4014.77,6879.82,-,-,-,E,-0.29,98.59,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-29,2022-11-30,242.4652,891.25,27.21,30.05,898.9,868.8,246.821,4014.77,6879.82,-,-,-,E,-0.36,98.24,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-11-30,2022-12-01,241.873,891.25,27.14,91.64,673.6,581.9,246.821,4014.77,6879.82,-,-,-,E,-0.24,98.0,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-01,2022-12-02,240.9422,891.25,27.03,48.17,965.6,917.5,246.821,4014.77,6879.82,-,-,-,E,-0.38,97.62,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-02,2022-12-03,239.8284,891.25,26.91,18.11,1122.6,1104.5,246.821,4254.77,6879.82,-,-,-,E,-0.45,97.17,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-03,2022-12-04,239.3261,891.25,26.85,49.54,545.1,495.6,246.821,4254.77,6879.82,-,-,-,E,-0.2,96.96,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-04,2022-12-05,238.8032,891.25,26.79,69.1,572.1,503.0,246.821,4254.77,6879.82,-,-,-,E,-0.21,96.75,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-05,2022-12-06,237.8959,891.25,26.69,47.8,935.1,887.3,246.821,4014.77,6879.82,-,-,-,E,-0.37,96.38,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-06,2022-12-07,236.8224,891.25,26.57,18.32,1112.7,1094.4,246.821,4014.77,6879.82,-,-,-,E,-0.43,95.95,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-07,2022-12-08,235.7535,891.25,26.45,66.84,1099.6,1032.8,246.821,4014.77,6879.82,-,-,-,E,-0.43,95.52,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-08,2022-12-09,234.5468,891.25,26.32,30.79,1221.1,1190.4,246.821,4014.77,6879.82,-,-,-,E,-0.49,95.03,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-09,2022-12-10,233.2124,891.25,26.17,38.39,1333.6,1295.2,246.821,4014.77,6879.82,-,-,-,E,-0.54,94.49,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-10,2022-12-11,232.0021,891.25,26.03,38.0,1237.1,1199.1,246.821,4014.77,6879.82,-,-,-,E,-0.49,94.0,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-11,2022-12-12,230.6965,891.25,25.88,29.01,1318.1,1289.1,246.821,4014.77,6879.82,-,-,-,E,-0.53,93.47,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-12,2022-12-13,228.1141,891.25,25.59,19.93,2583.5,2563.5,246.821,4014.77,6879.82,-,-,-,E,-1.05,92.42,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-13,2022-12-14,225.1903,891.25,25.27,29.97,2815.6,2785.6,246.821,4014.77,6951.82,-,-,-,E,-1.18,91.24,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-14,2022-12-15,222.6382,891.25,24.98,23.7,2520.8,2497.1,246.821,4014.77,6879.82,-,-,-,E,-1.03,90.2,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-15,2022-12-16,220.1245,891.25,24.7,25.18,2520.6,2495.4,246.821,4014.77,6879.82,-,-,-,E,-1.02,89.18,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-16,2022-12-17,218.1419,891.25,24.48,35.89,1999.6,1963.8,246.821,4014.77,6879.82,-,-,-,E,-0.8,88.38,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-17,2022-12-18,217.0151,891.25,24.35,89.79,1200.6,1110.8,246.821,4014.77,6879.82,-,-,-,E,-0.46,87.92,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-18,2022-12-19,216.1712,891.25,24.25,167.33,992.8,825.4,246.821,4014.77,6879.82,-,-,-,E,-0.34,87.58,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-19,2022-12-20,215.3947,891.25,24.17,107.1,865.5,758.4,246.821,4014.77,6879.82,-,-,-,E,-0.31,87.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-20,2022-12-21,215.1198,891.25,24.14,181.71,424.3,242.6,246.821,4014.77,6879.82,-,-,-,E,-0.11,87.16,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-21,2022-12-22,215.3738,891.25,24.17,533.73,263.2,-270.5,246.821,4014.77,6879.82,-,-,-,E,0.1,87.26,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-22,2022-12-23,215.6934,891.25,24.2,573.14,249.2,-323.9,246.821,4014.77,6879.82,-,-,-,E,0.13,87.39,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-23,2022-12-24,216.0808,891.25,24.24,614.14,235.2,-378.9,246.821,4254.77,6879.82,-,-,-,E,0.16,87.55,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-24,2022-12-25,216.6888,891.25,24.31,946.97,45.3,-901.6,246.821,4254.77,6879.82,-,-,-,E,0.25,87.79,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-25,2022-12-26,217.6148,891.25,24.42,966.54,44.3,-922.2,246.821,4254.77,6879.82,-,-,-,E,0.38,88.17,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-26,2022-12-27,218.6323,891.25,24.53,1047.04,33.8,-1013.2,246.821,4254.77,6879.82,-,-,-,E,0.41,88.58,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-27,2022-12-28,219.1666,891.25,24.59,718.6,183.6,-535.0,246.821,4254.77,6879.82,-,-,-,E,0.22,88.8,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-28,2022-12-29,219.7236,891.25,24.65,702.11,139.6,-562.5,246.821,4254.77,6879.82,-,-,-,E,0.23,89.02,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-29,2022-12-30,220.4184,891.25,24.73,910.29,117.0,-793.3,246.821,4254.77,6879.82,-,-,-,E,0.28,89.3,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-30,2022-12-31,221.1339,891.25,24.81,884.72,172.2,-712.6,246.821,4254.77,6879.82,-,-,-,E,0.29,89.59,[]
Germany,DE,DE,2026-04-18 01:07:37,2022-12-31,2023-01-01,222.2195,891.25,24.93,1115.27,45.2,-1070.0,246.821,4254.77,6879.82,-,-,-,E,0.44,90.03,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-01,2023-01-02,223.234,870.55,25.64,1067.47,79.3,-988.2,246.721,4254.77,6879.82,-,-,-,E,0.0,90.48,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-02,2023-01-03,223.5196,870.55,25.68,540.38,120.4,-420.0,246.721,4254.77,6879.82,-,-,-,E,0.12,90.6,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-03,2023-01-04,223.7199,870.55,25.7,435.3,282.0,-153.3,246.721,4254.77,6879.82,-,-,-,E,0.08,90.68,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-04,2023-01-05,223.8157,870.55,25.71,312.36,226.3,-86.1,246.721,4254.77,6879.82,-,-,-,E,0.04,90.72,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-05,2023-01-06,223.9545,870.55,25.73,325.39,193.9,-131.5,246.721,4254.77,6879.82,-,-,-,E,0.06,90.77,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-06,2023-01-07,224.3486,870.55,25.77,509.76,122.9,-386.8,246.721,4254.77,6879.82,-,-,-,E,0.16,90.93,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-07,2023-01-08,224.6707,870.55,25.81,441.0,119.8,-321.2,246.721,4254.77,6879.82,-,-,-,E,0.13,91.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-08,2023-01-09,224.9258,870.55,25.84,377.66,130.8,-246.8,246.721,4254.77,6879.82,-,-,-,E,0.1,91.17,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-09,2023-01-10,224.7104,870.55,25.81,112.78,343.8,231.0,246.721,4254.77,6879.82,-,-,-,E,-0.09,91.08,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-10,2023-01-11,224.4645,870.55,25.78,130.38,370.7,240.3,246.721,4254.77,6879.82,-,-,-,E,-0.1,90.98,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-11,2023-01-12,224.2625,870.55,25.76,92.51,292.8,200.3,247.2458,4254.77,6879.82,-,-,-,E,-0.08,90.7,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-12,2023-01-13,224.0375,870.55,25.74,118.49,345.8,227.4,247.2458,4254.77,6879.82,-,-,-,E,-0.09,90.61,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-13,2023-01-14,223.7579,870.55,25.7,114.95,397.2,282.3,247.2458,4254.77,6879.82,-,-,-,E,-0.11,90.5,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-14,2023-01-15,223.6158,870.55,25.69,168.42,315.2,146.8,247.2458,4254.77,6879.82,-,-,-,E,-0.06,90.44,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-15,2023-01-16,223.4096,870.55,25.66,131.7,349.1,217.4,247.2458,4254.77,6879.82,-,-,-,E,-0.08,90.36,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-16,2023-01-17,222.1519,870.55,25.52,32.02,1283.8,1251.8,247.2458,4254.77,6879.82,-,-,-,E,-0.51,89.85,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-17,2023-01-18,220.7793,870.55,25.36,47.83,1407.2,1359.4,247.2458,4254.77,6879.82,-,-,-,E,-0.56,89.3,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-18,2023-01-19,219.251,870.55,25.19,31.98,1571.4,1539.4,247.2458,4254.77,6879.82,-,-,-,E,-0.62,88.68,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-19,2023-01-20,217.3853,870.55,24.97,27.89,1892.4,1864.5,247.2458,4254.77,6879.82,-,-,-,E,-0.75,87.92,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-20,2023-01-21,215.4106,870.55,24.74,29.51,1981.5,1952.0,247.2458,4254.77,6879.82,-,-,-,E,-0.8,87.12,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-21,2023-01-22,213.8469,870.55,24.56,28.02,1568.7,1540.7,247.2458,4254.77,6879.82,-,-,-,E,-0.63,86.49,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-22,2023-01-23,212.1688,870.55,24.37,23.44,1659.5,1636.0,247.2458,4254.77,6879.82,-,-,-,E,-0.68,85.81,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-23,2023-01-24,209.7344,870.55,24.09,15.85,2556.1,2540.2,247.2458,4254.77,6879.82,-,-,-,E,-0.98,84.83,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-24,2023-01-25,207.0987,870.55,23.79,28.78,2660.0,2631.2,247.2458,4254.77,6879.82,-,-,-,E,-1.07,83.76,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-25,2023-01-26,204.6649,870.55,23.51,42.51,2466.2,2423.7,247.2458,4254.77,6879.82,-,-,-,E,-0.98,82.78,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-26,2023-01-27,202.8968,870.55,23.31,37.42,2388.6,2351.2,247.2458,4254.77,6879.82,-,-,-,E,-0.72,82.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-27,2023-01-28,200.3781,870.55,23.02,29.79,2533.6,2503.8,247.2458,4254.77,6879.82,-,-,-,E,-1.02,81.04,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-28,2023-01-29,198.6093,870.55,22.81,55.35,1798.9,1743.5,247.2458,4254.77,6879.82,-,-,-,E,-0.72,80.33,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-29,2023-01-30,197.1848,870.55,22.65,68.16,1454.0,1385.9,247.2458,4254.77,6879.82,-,-,-,E,-0.58,79.75,[]
Germany,DE,DE,2026-04-18 01:07:37,2023-01-30,2023-01-31,195.717,870.55,22.48,14.29,1470.3,1456.0,247.2458,4254.77,6879.82,-,-,-,E,-0.59,79.16,[]
Germany,DE,DE,2023-04-27 13:16:42,2023-01-31,2023-02-01,196.4778,870.55,22.57,34.53,1494.5,1460.0,249.5458,4274.47,6953.74,-,-,-,E,0.3,78.73,[]
Germany,DE,DE,2023-04-27 13:16:42,2023-02-01,2023-02-02,195.3531,870.55,22.44,72.19,1203.3,1131.1,249.5458,4274.47,6953.74,-,-,-,E,-0.45,78.28,[]
Germany,DE,DE,2023-04-27 13:16:42,2023-02-02,2023-02-03,194.3239,870.55,22.32,73.64,1092.1,1018.4,249.5458,4274.47,6953.74,-,-,-,E,-0.41,77.87,[]
Germany,DE,DE,2023-04-27 13:16:42,2023-02-03,2023-02-04,193.8201,870.55,22.26,67.26,562.9,495.7,249.5458,4274.47,6953.74,-,-,-,E,-0.2,77.67,[]
Germany,DE,DE,2023-04-27 13:16:42,2023-02-04,2023-02-05,193.1356,870.55,22.19,48.86,698.9,650.0,249.5458,4274.47,6953.74,-,-,-,E,-0.27,77.39,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-05,2023-02-06,191.3835,870.55,21.98,34.46,790.9,756.4,247.5464,4220.47,6859.24,-,-,-,C,-0.71,77.31,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-06,2023-02-07,190.6592,870.55,21.9,20.17,1825.9,1805.7,249.5458,4274.47,6953.74,-,-,-,C,-0.29,76.4,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-07,2023-02-08,188.6905,870.55,21.67,50.69,2026.8,1976.1,249.5458,4274.47,6953.74,-,-,-,C,-0.79,75.61,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-08,2023-02-09,186.8261,870.55,21.46,60.1,1906.4,1846.3,249.5458,4274.47,6953.74,-,-,-,C,-0.75,74.87,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-09,2023-02-10,184.969,870.55,21.25,76.16,1915.7,1839.5,249.5458,4274.47,6953.74,-,-,-,C,-0.74,74.12,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-10,2023-02-11,183.5439,870.55,21.08,78.6,1471.3,1392.7,249.5458,4274.47,6953.74,-,-,-,C,-0.57,73.55,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-11,2023-02-12,182.8615,870.55,21.01,85.16,754.1,668.9,249.5458,4274.47,6953.74,-,-,-,C,-0.27,73.28,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-12,2023-02-13,182.3889,870.55,20.95,138.42,604.6,466.2,249.5458,4274.47,6953.74,-,-,-,C,-0.19,73.09,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-13,2023-02-14,181.3627,870.55,20.83,74.21,1084.9,1010.7,249.5458,4274.47,6953.74,-,-,-,C,-0.41,72.68,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-14,2023-02-15,180.4852,870.55,20.73,26.6,896.3,869.7,249.5458,4274.47,6953.74,-,-,-,C,-0.35,72.33,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-15,2023-02-16,179.741,870.55,20.65,60.87,792.9,732.0,249.5458,4274.47,6953.74,-,-,-,C,-0.3,72.03,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-16,2023-02-17,179.0608,870.55,20.57,52.89,727.0,674.1,249.5458,4274.47,6953.74,-,-,-,C,-0.27,71.75,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-17,2023-02-18,178.8927,870.55,20.55,217.85,390.3,172.4,249.5458,4274.47,6953.74,-,-,-,C,-0.07,71.69,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-18,2023-02-19,179.0492,870.55,20.57,429.5,257.8,-171.7,249.5458,4274.47,6953.74,-,-,-,C,0.06,71.75,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-19,2023-02-20,179.0737,870.55,20.57,273.39,253.7,-19.7,249.5458,4274.47,6953.74,-,-,-,C,0.01,71.76,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-20,2023-02-21,178.8586,870.55,20.55,161.25,398.5,237.2,249.5458,4274.47,6953.74,-,-,-,C,-0.09,71.67,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-21,2023-02-22,178.5026,870.55,20.5,131.98,494.2,362.2,249.5458,4274.47,6953.74,-,-,-,C,-0.14,71.53,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-22,2023-02-23,177.9845,870.55,20.45,108.15,629.4,521.2,249.5458,4274.47,6953.74,-,-,-,C,-0.21,71.32,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-23,2023-02-24,177.6602,870.55,20.41,167.54,493.6,326.1,249.5458,4274.47,6953.74,-,-,-,E,-0.13,71.19,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-24,2023-02-25,177.2368,870.55,20.36,118.96,540.1,421.2,249.5458,4274.47,6953.74,-,-,-,C,-0.17,71.02,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-25,2023-02-26,176.8711,870.55,20.32,115.22,478.4,363.2,249.5458,4274.47,6953.74,-,-,-,C,-0.15,70.88,[]
Germany,DE,DE,2023-04-27 13:16:43,2023-02-26,2023-02-27,176.2992,870.55,20.25,104.1,672.7,568.6,249.5458,4274.47,6953.74,-,-,-,C,-0.23,70.65,[]
Germany,DE,DE,2023-09-14 16:50:31,2023-02-27,2023-02-28,175.288,870.55,20.14,64.69,1533.0,1468.3,250.5135,4280.92,6969.87,249.0544,7.4451,-,C,-0.4,69.97,[]
Germany,DE,DE,2023-09-14 16:50:31,2023-02-28,2023-03-01,173.7778,870.55,19.96,69.07,1540.9,1471.8,250.5135,4280.92,6969.87,249.7398,6.7597,-,C,-0.6,69.37,[]
Germany,DE,DE,2023-09-14 16:50:31,2023-03-01,2023-03-02,172.2957,870.55,19.79,30.8,1536.5,1505.7,250.5135,4280.92,6969.87,249.0384,7.5183,-,C,-0.59,68.78,[]
